audio_file|text
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6531/61334/6531_61334_000055_000002.wav|He found it more profitable, indeed, to extend his territories into Asia Minor.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6272/70171/6272_70171_000007_000001.wav|"""What a contrast!"" I said."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/87/121553/87_121553_000184_000000.wav|Florence, within the ancient boundary From which she taketh still her tierce and nones, Abode in quiet, temperate and chaste.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6415/116629/6415_116629_000004_000000.wav|"""Look out, Blasi, you are losing something,"" she cried."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4640/19188/4640_19188_000039_000000.wav|There were only four uniforms.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/83/9960/83_9960_000085_000000.wav|"""Without cutting that man's throat?"" asked, the Thenardier woman."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3436/172162/3436_172162_000016_000001.wav|Consulting his ring, and finding that this was an enchantment, he burst his chains, seized his armor in spite of the visionary monsters who attempted to defend it, broke open the gates of the tower, and continued his journey.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6064/56168/6064_56168_000032_000000.wav|"""I never said that Harvard was my side,"" interrupted Belle, ""didn't I tell you that I have a cousin on the Princeton team."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6563/285357/6563_285357_000011_000000.wav|This blind child-like faith has been responsible for the establishment and development of the Zeppelin factories.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/196/122150/196_122150_000003_000003.wav|The fear grows shadowy; and Imagination, the enemy of men, the father of all terrors, unstimulated, sinks to rest in the dullness of exhausted emotion.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1594/135914/1594_135914_000010_000000.wav|"The caliph was not displeased with Fetnah for the freedom of these words; ""But may I,"" said he, ""rely on the assurance you give me of Ganem's virtue?"" ""Yes,"" replied Fetnah, ""you may."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5456/24741/5456_24741_000013_000007.wav|Further, to retain the usual phraseology, the modifications of the human body, of which the ideas represent external bodies as present to us, we will call the images of things, though they do not recall the figure of things.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/307/127535/307_127535_000026_000000.wav|"""Oh,"" replied George, ""you don't be under no kind of apprehension; WE'RE all square, we are."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6081/41998/6081_41998_000030_000001.wav|Suddenly I noticed that one of them turned as white as his shirt; and calling the attention of his companions to one of the unknown victims, he whispered: 'Gustave!'
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6000/55211/6000_55211_000002_000000.wav|"""Oh, good morning, Uncle William,"" she called, in answer to the masculine voice that replied to her ""Hullo."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6925/80680/6925_80680_000010_000000.wav|'Nonsense!' snapped the queen.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8123/275193/8123_275193_000008_000005.wav|He attached himself to each individual of the ship.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5652/39938/5652_39938_000015_000004.wav|This relativity of the mental reaction on the demands of life must always be in the foreground of the psychotherapeutic regime.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1034/121119/1034_121119_000064_000011.wav|No, madame, they struck me, always struck me!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6385/34669/6385_34669_000023_000007.wav|A gangway was thrown, like a Chinese bridge, from one deck to the other, over the centre of the hold.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6019/3185/6019_3185_000016_000001.wav|And, when once that consummation was attained, I, that previously had breathed no syllable of what was stirring, now gave loose to the interesting tidings, and suffered them to spread through the whole compass of the town.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1235/135884/1235_135884_000005_000000.wav|At my return, I enquired for the mother and child.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4680/16042/4680_16042_000007_000001.wav|All this was ten fathoms distant from him.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/250/142276/250_142276_000007_000003.wav|But the cloud never comes in that quarter of the horizon from which we watch for it.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7800/283492/7800_283492_000005_000000.wav|"""Why, who else would try to turn on Mr. Darrel that way, and burn his shanties down just when winter is setting in?"" asked Bluff."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3214/167602/3214_167602_000045_000002.wav|"It's heavy, lads--solid books."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7312/92432/7312_92432_000005_000000.wav|In the month of April, 1849, Rome, as you are no doubt aware, was placed in a state of siege by the approach of the French army.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4267/287369/4267_287369_000048_000000.wav|"""We are in the midst of the storm!"" cried Mr. Parker."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4051/11218/4051_11218_000036_000000.wav|"""It is only a sleeping potion,"" said the enchantress to Prince Jason. ""One always finds a use for these mischievous creatures, sooner or later; so I did not wish to kill him outright."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2817/142371/2817_142371_000003_000000.wav|"Mrs. Poyser ""Has Her Say Out"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7447/91186/7447_91186_000003_000004.wav|The keyed monochord gained the name clavichord.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8226/274369/8226_274369_000018_000006.wav|The opportunity was seized with joy and triumph.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3664/178366/3664_178366_000019_000000.wav|"The audience, upon learning that the real ""Buffalo Bill"" was present, gave several cheers between the acts, and I was called on to come out on the stage and make a speech."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3259/158083/3259_158083_000086_000001.wav|Each one was called to the mat and interrogated.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/460/172359/460_172359_000079_000003.wav|And who do they give it to?
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/887/123289/887_123289_000034_000001.wav|At the same time I cherished a trembling hope which was a fear as well.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7517/100437/7517_100437_000010_000003.wav|You are merely sitting in judgment on yourself. ...
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/412/126975/412_126975_000045_000001.wav|"Haven't killed a policeman lately."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2384/152900/2384_152900_000007_000006.wav|There was no question of this with our tents.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4088/158077/4088_158077_000110_000002.wav|To jail they must go.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/481/123720/481_123720_000038_000001.wav|Of course I had better not go; of course, I must just snap my fingers at them.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4788/91208/4788_91208_000008_000002.wav|It was even asserted confidently, that nothing more was to be expected,--that an inductive logic was impossible.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1970/26100/1970_26100_000036_000000.wav|"""That's up to us now."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/103/1241/103_1241_000054_000010.wav|Something still pleasanter may come after, but you can never be sure.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8098/275181/8098_275181_000009_000000.wav|"Rightly or wrongly, we attributed the mischief to a certain ""silver-gray"" that had several times been seen in the neighborhood that autumn."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8580/287364/8580_287364_000002_000000.wav|Tom's excited announcement startled Mr. Damon and the others as much as if the young inventor had informed them that the airship had exploded and was about to dash with them to the earth.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5678/43302/5678_43302_000043_000001.wav|"But haven't I told them a hundred times?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/289/121665/289_121665_000049_000000.wav|Nothing was left to each sheep but a wee little stump where a tail should be, and Little Bo-Peep was so heart-broken that she sat down beside them and sobbed bitterly.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8063/274117/8063_274117_000015_000001.wav|"""But what is that I see out there,--crosses and stones?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7859/102521/7859_102521_000013_000002.wav|Where Leo had chastised the adherents of superstition with whips Constantine chastised them with scorpions.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/374/180298/374_180298_000010_000000.wav|As I have told you, I had little money.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3242/67153/3242_67153_000016_000008.wav|Of course he claimed a raise again for effecting such a saving, and we just had to allow it.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6367/65536/6367_65536_000039_000001.wav|She had kept her freshness of soul and her ideals untarnished.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2836/5354/2836_5354_000009_000000.wav|"""Point de gazette, Pierre?"" she said."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/403/126855/403_126855_000030_000001.wav|"How are we ever going to get across?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7178/34645/7178_34645_000006_000016.wav|He was transferred from Chatham to London.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/248/130697/248_130697_000016_000007.wav|"You will not forsake me?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6181/216552/6181_216552_000034_000000.wav|But, indeed, what guide did the law follow in creating the domain of property?
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/19/227/19_227_000003_000000.wav|"Catherine took up her work directly, saying, in a dejected voice, that ""her head did not run upon Bath--much."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1355/39947/1355_39947_000002_000006.wav|This opposition argues as follows: Hypnotic influence brings the patient under the will control of the hypnotizer and thus destroys his own freedom.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1898/145702/1898_145702_000023_000000.wav|'Yes,' he replied, 'I know enough, and can help myself splendidly.'
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8238/283452/8238_283452_000029_000003.wav|He demands no rag nor bone nor clank of chain of his old equipment to start on his career.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6437/66172/6437_66172_000021_000003.wav|We disliked the widow not so much for her sentimentality as for being the mother of Bill Conway; we disliked Mr. Meeks, not because he was insipid, like his own syrups, but because the widow loved him.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1334/135589/1334_135589_000073_000001.wav|It is now seven years since you quitted the forest, and in your letters to Mr. Heatherstone you made no remark upon what had passed between you and Patience.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4362/15663/4362_15663_000027_000002.wav|Some crystals landed with their rays almost perfect, but most of them were worn and broken by striking against one another, or by rolling on the ground.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1926/147979/1926_147979_000028_000003.wav|Mary Dusak was broad and brown of countenance, slightly marked by smallpox, but handsome for all that.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3699/19402/3699_19402_000018_000000.wav|--It looks well at least; quoth my father to himself.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6880/216547/6880_216547_000053_000007.wav|That I cannot agree to; and for that reason I have criticised your book, so full of beautiful pages, so brilliant with knowledge and fervor!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4340/15220/4340_15220_000095_000001.wav|"You are a smart child, Bab; and if I had enough I'd take you in myself,"" said Billy, heartily; for, having sisters of his own, he kept a soft place in his heart for girls, especially enterprising ones."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/27/123349/27_123349_000012_000004.wav|Then, instead of applying, as he should have done, to the States General, who sate close to his own door, he sent a messenger to the magistrates of Amsterdam, with a request that the suspected ships might be detained.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3879/173592/3879_173592_000013_000004.wav|The energy of reviving hope lent new life to their exhausted frames.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6078/54007/6078_54007_000047_000001.wav|"""I thought so,"" said the Fiddler; and then he gave over kicking."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3830/12531/3830_12531_000006_000000.wav|"""CAN I get home tonight?"" I asked myself."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2436/2481/2436_2481_000040_000004.wav|It had only a bunk, my tiny desk, a chair and clothes robe.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/322/124146/322_124146_000029_000004.wav|I told you in the library, you know, that I should never speak to you again, and you will find me as good as my word.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/458/126294/458_126294_000008_000002.wav|But when she came in, and went to the beds, both the children were gone.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8797/294123/8797_294123_000025_000002.wav|There is such a thing as race egotism as well as creature egotism, and a very good thing it is.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7505/258958/7505_258958_000015_000005.wav|Only the net increase in value can be accounted income in the second period.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2182/181173/2182_181173_000004_000001.wav|"""Once, when I fell down and cut my knee, she gave me an apple for nothing."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3440/171009/3440_171009_000138_000000.wav|"""Do, papa,"" she urged, ""it would give me pleasure to see you enjoying it."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3486/166424/3486_166424_000024_000002.wav|I caught the glint of helmets and corselets.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1069/133699/1069_133699_000016_000000.wav|"""The companions of freemen--I like that, Miss Stackpole,"" said Ralph. ""It's a beautiful description."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4441/76262/4441_76262_000045_000001.wav|"""I say, what a sweet thing!"
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1098/133695/1098_133695_000003_000003.wav|For what is usually called social intercourse she had very little relish; but nothing pleased her more than to find her hall-table whitened with oblong morsels of symbolic pasteboard.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4137/11702/4137_11702_000064_000000.wav|"""He's--he's--well, he's---- Here he is, Father."" She ran up to him impulsively as he came in at the door."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8051/119902/8051_119902_000009_000003.wav|This means practically all the commercial bakers of the country, and many hotels, clubs, and institutions.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/233/155990/233_155990_000014_000001.wav|The losses of life and of treasure were frightful.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/78/368/78_368_000010_000002.wav|I was bewildered, in a cloud of wonder and horror.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3374/298026/3374_298026_000002_000004.wav|For your spirit, too, stands distinct and perfect before me, not as an apparition which appears and fades away again, but as one of the forms that endure forever.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6147/34606/6147_34606_000010_000000.wav|There was the Hell-fire Club, where they played at being impious.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1040/133433/1040_133433_000096_000000.wav|"""You have missed a bit,"" interrupts Jane, who now knows the story better than her mother."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1624/142933/1624_142933_000016_000001.wav|"Who else would it be?"" sputtered Jenny rather crossly, for she was still a little put out because she had been laughed at."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/426/122821/426_122821_000053_000009.wav|Think of that, teacher, I've been in the sunset.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1246/135815/1246_135815_000036_000000.wav|"""Do you have many enemies?"" asked Peter Rabbit, who has so many himself that he is constantly thinking of them."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7226/86965/7226_86965_000002_000006.wav|She had a vinegary, slangy tongue, and being somewhat deaf, would break in upon the conversation with remarks sharper than they were pat.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8324/286683/8324_286683_000002_000000.wav|One warm day in winter, when some of the pussy-willows made a mistake and began to grow because they thought spring had come, a party of Muskrats were visiting in the marsh beside the pond.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2893/139310/2893_139310_000033_000003.wav|The whole mass of people was chanting together.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5514/19193/5514_19193_000061_000000.wav|Thus it went on for some time.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1578/140045/1578_140045_000031_000000.wav|"""That is better,"" Miss Dearborn answered, ""though I cannot think 'going to smash' is a pretty expression for poetry."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4214/7146/4214_7146_000011_000002.wav|I know she doesn't but of course I'll ask her just as if I didn't know.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1992/141719/1992_141719_000016_000014.wav|In one of his frantick Fits, he put on the green Armour, that had created him such a World of Disgrace.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3982/182255/3982_182255_000041_000000.wav|"""It's a fact,"" repeated Mr. Fyshe."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2007/149877/2007_149877_000018_000000.wav|"""Glad of it,"" said Hurstwood, his black eyes lit with a warmth which half displaced the cold make-believe that usually dwelt in them."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8975/270782/8975_270782_000021_000005.wav|But it is only a deceptive appearance by which we have allowed ourselves to be frightened.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4830/25904/4830_25904_000006_000002.wav|One lioness was ill, and lay on her bed, looking very pensive, while her mate moved restlessly about her, evidently anxious to do something for her, and much afflicted by her suffering.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/311/124404/311_124404_000002_000010.wav|I was not, however, disposed, from these circumstances, to conclude that this world had been created in the manner I described; for it is much more likely that God made it at the first such as it was to be.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2952/408/2952_408_000012_000003.wav|But the law of our village, as I told you last evening, obliges us to quit our houses after a death has taken place, and to leave the corpse alone.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5049/25947/5049_25947_000025_000005.wav|He was dead, but he was not defeated.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8425/292520/8425_292520_000038_000000.wav|And that other night, When the river rippled with faint spears Of street lights vaguely reflected.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6454/107462/6454_107462_000023_000000.wav|"""Well, the way of it was, you see, he put it up the chimbley, but when the chimbley-sweepers come he transferred it in his weskit to my place, and I dropped it down the well."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4813/248641/4813_248641_000016_000000.wav|"Hingham, its Main Street--alas for the original name of ""Bachelors Rowe""--arched by a double row of superb elms on either side, is incalculably rich in old houses, old traditions, old families."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2002/139469/2002_139469_000022_000004.wav|The most luxurious were often the first to part with their indulgencies.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8465/246943/8465_246943_000027_000000.wav|But Leopold seemed not to hear a word she said, and lay with his face to the wall.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2092/145706/2092_145706_000034_000000.wav|Ferko went at once to the King and told him the palace was finished.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1963/147036/1963_147036_000069_000000.wav|"""Do you mean to say----"" he said hoarsely."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8468/286673/8468_286673_000001_000004.wav|"I believe I will go over and speak to them."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1737/142397/1737_142397_000028_000006.wav|So we sheered off together, arm-in-arm, so to speak; and with fullest confidence I took the jigging, thwartwise course my chainless pilot laid for me.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1455/134435/1455_134435_000007_000006.wav|They both expected her to make trouble but were mistaken.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/911/128684/911_128684_000012_000002.wav|We can say that we are aware of a painful place, filling a certain bigness in our organism, or we can say that we are inwardly in a 'state' of pain.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3857/182317/3857_182317_000026_000004.wav|In addition to these, a race, to be great, needs some hunger, some itch, to spur it up the hard path we lately have learned to call evolution.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1116/137572/1116_137572_000018_000001.wav|Respect for the other member of the marriage association is a must-have.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8838/298545/8838_298545_000014_000002.wav|A young man stood at the entrance-- a stocky, bull-necked young miner, in tweed Sunday clothes and an aggressive neck-tie.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4397/15668/4397_15668_000005_000001.wav|"I will bathe in the high sky, among cool wind-waves from the snow."" From the more southerly of the two peaks a long ridge comes down, bent like a bow, one end in the hot plains, the other in the snow of the summit."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/730/358/730_358_000003_000002.wav|[The moon] I gazed with a kind of wonder.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3168/173564/3168_173564_000011_000000.wav|The count returned and lay down behind the partition.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2910/131096/2910_131096_000024_000000.wav|This unseemly confusion the pious Psyche put an end to, by separating and sorting everything to its proper place and kind, believing that she ought to neglect none of the gods, but endeavor by her piety to engage them all in her behalf.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/298/126790/298_126790_000038_000000.wav|"""Kindly, you may be certain,"" said Katy, rather tartly."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2911/15084/2911_15084_000007_000006.wav|Unmolested by Indian enemies, and fed by a rich commerce, she would have put forth a vigorous growth.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7780/274562/7780_274562_000008_000017.wav|Yet his reasons have not yet been matured into expression.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1867/148436/1867_148436_000039_000001.wav|"I got a dollar here that'll buy you a pretty good store knife."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/839/130898/839_130898_000044_000000.wav|But the Nautilus kept gravitating southward.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5390/24512/5390_24512_000015_000002.wav|The Roman soldiers hesitated, but the Jews promised most faithfully to keep their word.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3526/175658/3526_175658_000009_000004.wav|I discovered, however, that there was a certain serenity of eye, and freshness of complexion, most pleasing to behold.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4014/186183/4014_186183_000021_000001.wav|There their front-line ranks held firm, while the new formation was being effected behind them. It was about four o'clock in the afternoon when this was complete.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5778/12761/5778_12761_000013_000009.wav|Ignorant of the character of these people, we had now additional cause of uneasiness in regard to Mr. Preuss; he had no arms with him, and we began to think his chance doubtful.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2691/156755/2691_156755_000006_000000.wav|"""I did not learn, it is a gift,"" she replied."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7511/102419/7511_102419_000012_000000.wav|"""Wallace may have changed his mind about me, but he would not marry without telling me."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5750/100289/5750_100289_000037_000005.wav|We organized as a committee, and issued a general call for a conference in October at the university, upon the cordial invitation of Dr. McKenzie and President Thompson.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5163/39921/5163_39921_000038_000001.wav|After the preliminary remarks in which he indulged, she said, with seeming irrelevance, that Saturday had been a fine day.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4481/17498/4481_17498_000051_000001.wav|Patsy and her father stared at one another with grave intentness. Then the Major drew out his handkerchief and mopped his brow.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8629/261139/8629_261139_000043_000001.wav|But I shall speak of her again.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6529/62554/6529_62554_000020_000001.wav|There is a mystery still, but if we discover the man, the mystery will be discovered also.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5104/33406/5104_33406_000113_000001.wav|But they met heavy storms, and some ships were wrecked, and the men drowned.
